country,pop,weight_pubs,weight_pop,bsm_response,bsm_weight_pubs,bsm_weight_pop,pubs_fit,bsm_weight_pop_2,bsm_over_pop
Cyprus,786607.0191439999,3.817785468661796e-4,1.2866527118972305e-4,2.9809714858554788,1.8012181758953366e-4,6.0959601967232114e-5,51.392262110848655,372682.1569508277,0.47378442841304313
Czech R,10756617.375,0.0034175277983167513,0.0017594593716498475,3.8427536747321787,0.0014939893332029499,7.586876281300999e-4,460.04283327048523,4638306.888148984,0.4312049714559066
Dem. Peo. Rep. Korea,25609472.19918,4.4386739551897496e-4,0.004188940100126363,8.03787350428168,1.8657329285794763e-4,0.001684108249853604,59.75021310185532,10295951.332351238,0.4020368421603358
Denmark,5297717.64278,0.003440172751299564,8.665474126287782e-4,6.451932709850471,0.00140636524178242,3.645290385967906e-4,463.09113278530435,2228581.9459334617,0.42066831345205546
Djibouti,254473.15623000002,2.671757205805887e-5,4.162416156986241e-5,1.7476797751552038,1.5536365558338603e-5,2.5044735915852033e-5,3.5965259898548885,153113.30619253055,0.6016874567867678
Dominican R,9587442.974414,4.824216774659582e-4,0.0015682175728121222,5.595161490401274,2.9151018315080657e-4,9.480886403929038e-4,64.94011122363071,5796227.469991276,0.6045644793361131
East Timor,1770399.3438,5.120516483480056e-5,2.8958413304272154e-4,3.123658318958146,3.17361338340523e-5,1.809631742617749e-4,6.892868324373624,1106335.0798910898,0.6249070774712574
Ecuador,12424884.421715,7.748763873507286e-4,0.002032337729913225,16.504717298952794,4.96842887564319e-4,0.0013123729719322578,104.30824552379761,8023313.376727573,0.6457455139546576
Egypt,70166450.303686,0.003605036164067114,0.011477122803415105,46.87000328362784,0.0016041278826992352,0.00510534363967148,485.28385102729817,31211989.87865287,0.44482783073056836
El Salvador,5177224.375,2.1134882494311773e-4,8.468383347815952e-4,1.1741676310961493,1.1954241389664153e-4,4.8576271335274443e-4,28.450247656539474,2969755.213885748,0.5736191825539235
England,58973951.397838,0.050869666133252,0.0096463663113376,34.75063411665546,0.020921136335857404,0.0040446261277243215,6847.705919756172,24727195.399835978,0.4192901240926937
Eq Guinea,378100.8984,2.7889963849373707e-5,6.184594523788264e-5,2.1583235031286043,2.0053283801178165e-5,4.4375949665337174e-5,3.754344879183363,271296.4669111362,0.7175239944130642
Eritrea,4474583.9106829995,1.4354858711622707e-4,7.319074688091551e-4,8.533710758397577,7.811160786821865e-5,4.111361409429768e-4,19.32347083217593,2513518.7708317186,0.5617324026108286
Estonia,1245763.006685,3.077550246612514e-4,2.0376939334672717e-4,5.648868888576912,1.367981314786173e-4,9.217445386525456e-5,41.427751829296994,563517.0370819168,0.45234690230644015
Ethiopia,64747753.72682,0.0012219897959851581,0.010590786872525508,55.35982432344844,6.574167733077286e-4,0.00563957122052933,164.49541339488766,34478039.53632203,0.5324978482155504
Faeroe Islands,45569.999025,0,7.453882485116346e-6,1.1423360912566305,0,2.906569884299374e-6,0,17769.583443003452,0.38994039550571297
Falkland Is,2900.0000450000002,0,4.74352863830506e-7,4.3045101340517355,0,2.2745134146956723e-7,0,1390.5447838357406,0.47949819388217996
FEDERAL REPUBLIC OF YUGOSLAVIA,10990717.0938,3.056270897744733e-5,0.0017977510510676304,5.686943105542418,1.593963757763584e-5,8.395308928862627e-4,4.114130465107341,5132549.654046125,0.46698951581070713
Federated State of Micronesia,269920.767415,0,4.4150926566841884e-5,7.386807142750073,0,2.1229765677578255e-5,0,129790.13328422752,0.4808453033355404
Fiji,999499.355831,0,1.6348806016490278e-4,13.180377349258936,0,8.437465250696659e-5,0,515832.231076174,0.5160906088301604
Finland,5188327.228859,0.00962984906830778,8.486544280377966e-4,30.903417968525414,0.003655236942389871,3.455878490781288e-4,1296.3005162777167,2112783.2343732426,0.4072185776219591
France,58823305.600936,0.029716274203839158,0.009621725185794275,36.18247081442296,0.0126543532224826,0.004111417312893616,4000.18954804409,25135529.479306757,0.427305626953865
French Guiana,134049.534359,7.966689616051519e-5,2.1926475700567604e-5,4.858149485422359,5.57477510928979e-5,1.6011832845994585e-5,10.724180398942302,97889.81898190567,0.7302510930007823
French Polynesia,425199.707175,0,6.954989505814087e-5,24.336368635108972,0,2.958088119659939e-5,0,180845.44933185037,0.42531884730912944
FYR of Macedonia,1993449.9688,2.790826979897203e-4,3.26068512734493e-4,1.5511314872951445,1.438209557964616e-4,1.6906446433960986e-4,37.568090934973085,1033591.2177984805,0.518493683802194
Gabon,1270034.91794,2.609002626045337e-4,2.0773954866941413e-4,17.3180452841932,1.862937248252165e-4,1.4578129249140508e-4,35.120503209577365,891247.3962343233,0.7017503091016811
Gambia,2181033.8438,3.84024206712826e-5,3.567515978841257e-4,1.945541535652763,2.47831817224647e-5,2.300962330907983e-4,5.169455657028855,1406714.5730484622,0.6449760406273903
Gaza Strip,3124660.75,6.04013237359718e-4,5.111006042281895e-4,0.43715971029653167,2.6405025185944454e-4,2.234325920767776e-4,81.30788612303435,1365975.7882449434,0.43715971029653167
Georgia,5202319.056715,2.5996061833301803e-4,8.509430706277029e-4,5.942349481190629,1.4167773537638733e-4,4.606081223787494e-4,34.994015105179976,2815970.2986488743,0.5412913487138208
Germany,79996190.895893,0.046790471192384116,0.013084972985577554,19.144316193154484,0.01767607099605479,0.00499785189436275,6298.594249330615,30554829.165602278,0.3819535508305179
Ghana,20321249.841251,0.002688374604136727,0.003323945830770712,16.13956481371834,0.0015345155551954408,0.00206116072524667,361.88951276084106,12601096.465822931,0.6200945593535006
Greece,10975291.947444,0.0038688503108542547,0.0017952279606416187,22.300394205946652,0.0017363326195058465,8.34171556364624e-4,520.7966002153426,5099784.855224386,0.46466051925042945
Greenland,56196.061785,2.796561378570041e-5,9.191987044852203e-6,138.87953842066378,9.21808059277676e-6,3.0357988315291875e-6,3.764528325551117,18559.636547680544,0.33026578657215677
Grenada,121393.426397,0,1.9856316747613945e-5,1.121798900180854,0,1.2954953632319362e-5,0,79201.30557095827,0.6524348798916147
Guadeloupe,358343.375,0,5.861420811320675e-5,0.6842513359285869,0,4.010685020585793e-5,0,245196.93306490858,0.6842513359285869
Guam,269717.6875,0,4.41177087951964e-5,0.5798116055849021,0,2.557995957126998e-5,0,156385.44544402187,0.5798116055849021
Guatemala,12306881.64256,4.5077848859705077e-4,0.002013036021167171,8.234510765179705,2.5282391026429656e-4,0.0011292364443888647,60.68053438327986,6903691.300815003,0.5609618668095796
Guernsey,163.724716,0,2.6780443692867688e-8,0.4871812990634571,0,1.3046931347787047e-8,0,79.76361982967558,0.4871812990634571
Guinea,8080423.178869,2.2596466445842352e-4,0.0013217144194419869,15.828580331665256,1.6400797719807965e-4,9.510175829799374e-4,30.417726084823148,5814133.831018823,0.7195333341233021
Guinea Bissau,1612729.685305,4.3083047169756423e-5,2.6379411480626283e-4,3.485767640371151,3.0723846612749765e-5,1.8466839191380312e-4,5.799527686552469,1128987.2702264602,0.7000474292211876
Guyana,755046.972652,1.7392243189713033e-4,1.235029959470328e-4,14.8029884279813,1.29017995993676e-4,9.29364696714192e-5,23.412177767407588,568175.6910938756,0.7525037668825233
Haiti,7890259.52739,1.6734608745280294e-4,0.0012906093603813654,3.5061973476041706,8.944514439843846e-5,6.928358242262745e-4,22.526917921907252,4235715.802807373,0.5368284513460732
Honduras,5541867.901887,1.774034120603243e-4,9.064830584271442e-4,8.732437740927313,1.1527787875540082e-4,5.736318165095191e-4,23.880762098344956,3506951.091762449,0.632810300398596
Hungary,9849001.3443,0.0022113816824280924,0.001611000662429027,4.312942116292804,9.400741220093349e-4,6.93072944577641e-4,297.68018130759367,4237165.459976259,0.4302126999331228
Iceland,281085.006095,4.338437659722446e-4,4.597706053517612e-5,13.733585282365665,1.4715476134419584e-4,1.613772761238795e-5,58.40090471039094,98659.48826408897,0.3509952011838882
India,1048069427.455642,0.02750344962007733,0.17143266437665952,146.67770877058834,0.010636736470339964,0.07179273780149704,3702.3151338123253,438911533.43897074,0.41878097189085983
Indonesia,201516512.91095,0.008684233563123693,0.03296204604315662,241.23341360814874,0.005080893715320075,0.01892831297744066,1169.0086076636442,115719989.6361664,0.5742456931422933
Iran,66970319.211830996,0.006287944649868876,0.010954331798906985,92.32446058320313,0.003311616116688449,0.005963172037605888,846.4375545382343,36456403.01979701,0.5443665708757233
Iraq,25668531.5297,0.0011885908702080523,0.004198600431896488,22.6127018432086,5.80227495444867e-4,0.0020611978683605496,159.99949197172964,12601323.543680232,0.4909249884084627
Ireland,3715935.787193,0.0015097943100694266,6.07815432797783e-4,10.527517456390228,7.094911393056876e-4,2.953674372524684e-4,203.23757202563087,1805756.1082413066,0.485949222929217
Isle of Man,97972.05469,4.276565001923084e-5,1.6025284136697474e-5,0.580524456709874,2.4826505743258594e-5,9.303069367077663e-6,5.756801981593556,56875.17382166231,0.580524456709874
Israel,5762143.625,0.0028843575489380675,9.425135475545977e-4,0.8098603560334919,0.0011503736041365404,3.658766109748575e-4,388.2713169537752,2236820.454130666,0.38819241582695985
Italy,56572425.354843,0.035790971374336795,0.009253548815344003,31.27822525528069,0.015226214536013876,0.004057302812774529,4817.921271821839,24804695.48472887,0.4384591137669054
Jamaica,2567577.0313999997,2.130234536947591e-4,4.1997844794861684e-4,3.238901866998261,1.3677098506576106e-4,2.682812471553701e-4,28.675674046914637,1640162.1833598271,0.6387976537029195
Japan,155291342.076433,0.030862780657345042,0.025400997137584095,53.18047819941205,0.012516715575591017,0.010515192478435905,4154.523940728042,64285600.41653677,0.41396770455429494
Jordan,3950750.9561,7.429156340354719e-4,6.46224138354158e-4,3.9158609395768114,3.198045910954123e-4,2.764970745768777e-4,100.00592045833606,1690390.403127881,0.4278655936330031
Kazakhstan,14839714.306033,0.0038868144883114123,0.0024273313345735768,179.33947018621313,0.0020262043500795675,0.0012381991197884595,523.2148076396786,7569844.6808335,0.510107170847354
Kenya,31703968.54898,0.0011495474285428604,0.005185816566427313,33.49531890932528,6.973206319663067e-4,0.0031096620686426094,154.74374671250087,19011206.26989752,0.5996475248998177
Kiribati,66918.033116,0,1.0945779364799713e-5,9.250403255672278,0,5.013032613133724e-6,0,30647.63789192355,0.4579877271466866
Korea,47741022.755736,0.006728968384000645,0.007808996729302025,8.705615807356851,0.0022290509272006767,0.0026787485220951517,905.804974545597,16376776.503230704,0.343033633506795
Kuwait,1941564.375,0.0010939277122852175,3.175815887246086e-4,0.9818755341083243,5.39076656551656e-4,1.5622722784819972e-4,147.25662345765295,955109.5868410099,0.49192784907840614
Kyrgyz Republic,8434403.97487,6.229664562255155e-4,0.001379615040724245,12.733192493394222,3.2237759817465526e-4,7.005551933644443e-4,83.85923113650043,4282908.879006578,0.5077903420048825
Lao PDR,10663054.6726,2.1590769427533665e-4,0.0017441553250489926,12.76892179295833,1.5139587732430665e-4,0.0012232728949559913,29.063929618435118,7478591.826710742,0.7013554798633719
Latvia,2591177.390532,4.245105046755776e-4,4.238387575237819e-4,6.432123234928809,1.8082003755875143e-4,1.8469507907747029e-4,57.14452869124422,1129150.4246664075,0.4357673190543621
Lebanon,3943556,5.372376923722717e-4,6.450472597409821e-4,0.8736878691799539,2.183648882894391e-4,2.678895225007767e-4,72.31904602513201,1637767.3385036686,0.4153021634544225
Lesotho,1332013.8125,7.85627577519614e-5,2.1787743338506246e-4,1.1569340165150037,4.552289572613785e-5,1.268101376982044e-4,10.57554928552633,775265.4892005706,0.5820251125966238
Liberia,3211936.595905,1.119131851793102e-4,5.253763100233136e-4,8.272359563967346,7.846203655993788e-5,3.7449184084894935e-4,15.064942212195723,2289490.4576820284,0.7128068656775394
Libya,5311779.9576200005,0.0022709955355547876,8.688475847711687e-4,74.01940539660735,0.0011323444431274494,4.633542502024032e-4,305.70496633145893,2832759.0047354414,0.5332975061724299
Lithuania,3544105.8126,4.6205826711154436e-4,5.797092123580131e-4,3.8664017333269665,1.8935968482361302e-4,2.4291244839031966e-4,62.19893644837119,1485067.6890077707,0.41902464755088864
Madagascar,15275361.928393,6.831958805724951e-4,0.002498590194601428,54.937291754840224,5.038591401759372e-4,0.001823127850283447,91.96687989841598,11145860.49964675,0.729662613029773
Malawi,8768240.563,3.693884597698613e-4,0.001434220674922044,4.536936464460072,2.3812571183900452e-4,9.158142070037512e-4,49.724398348316626,5598914.740549559,0.6385448369397754
Malaysia,30728937.633687,0.0019680780800705043,0.005026330807870191,31.06257588945871,0.0013240753169091925,0.003228536131317319,264.92841301806294,19737953.83145366,0.6423246409213857
Maldive Islands,125031.012928,0,2.045131659645399e-5,6.879411685398607,0,9.391395244255829e-6,0,57415.162229707166,0.45920736691759906
Mali,11156679.872389,9.521966555293415e-4,0.001824897574547412,61.06279310296104,5.39332209493625e-4,0.0011706193227037096,128.17781539513845,7156689.349580154,0.6414712469515071
Malta,358600.75,0,5.8656306929218446e-5,0.547071315342427,0,3.2089182984896655e-5,0,196180.18398528083,0.547071315342427
Marshall Islands,328060.260159,0,5.36608005174712e-5,13.276016400731317,0,2.164360094676117e-5,0,132320.1534248498,0.4033410000977216
Martinique,412769.6251,0,6.751670714833706e-5,1.391401995302435,0,4.693599148019697e-5,0,286947.51899574645,0.6951759566276924
Mauritania,2887985.890087,7.566124291323903e-4,4.7238770910600493e-4,45.61979261124583,3.7171636396156983e-4,2.7081142644293053e-4,101.84968378521086,1655630.6681256432,0.5732821181047278
Mauritius,1158537.507812,0,1.895019228131355e-4,1.0598487104483865,0,1.2332459366374375e-4,0,753956.2938155986,0.6507828091293404
Mayotte,148572,0,2.430191468670337e-5,1.0970971120453952,0,1.6468149691499382e-5,0,100679.55416303659,0.6776482389887502
Mexico,99677990.676223,0.009723281277204319,0.01630432400153182,142.7879898106613,0.005308038324660514,0.00862469028967986,1308.8776833517209,52727840.67583855,0.5289817774027036
Moldova,5030683.25,3.182309415872644e-4,8.228686102181275e-4,2.1015269494415927,1.3413192140977097e-4,3.4574257852375756e-4,42.83794387107731,2113729.1871301476,0.42016741704621285
Mongolia,2789127.529613,0.0016420482829337631,4.562174519760847e-4,99.88762959423357,8.948857172918299e-4,2.5467970318633393e-4,221.04064371322747,1557007.888045256,0.5582419131122683
Montenegro,851232.3437999999,0,1.3923603234519393e-4,1.1045596136456737,0,7.630776657690554e-5,0,466514.57887254783,0.5480461148714963
Montserrat,4958,0,8.109798146129506e-7,0.49800753453403357,0,4.0387405803226315e-7,0,2469.1213562197386,0.49800753453403357
Moracco,27709708.532984,0.002294813473819961,0.004532475653299367,23.076506152314536,0.0010200612273652892,0.002128234752952436,308.9111646270715,13011159.729264209,0.4695523849980772
Morocco (includes Western Sahara),399307.22239799995,3.385986101299984e-4,6.531466260466767e-5,14.361713815216048,1.5188063465496185e-4,2.9326536339000563e-5,45.579691852799215,179290.4885532312,0.4490038709455841
Mozambique,21780692.488918,9.990232596642562e-4,0.0035626667924171856,59.7324034145519,7.118889760251982e-4,0.002522350473181628,134.48127359942046,15420622.586029533,0.7079950554315725
Namibia,1719072.995311,7.188735237115226e-4,2.8118868476067864e-4,48.23906533903924,4.275626954150171e-4,1.7667968217736707e-4,96.76954574422872,1080147.5554030358,0.6283314078862746
Nepal,38840343.8125,4.023890382062952e-4,0.006353113115079571,6.486778012341581,1.9231540691815852e-4,0.003056943895969505,54.16669713837751,18688908.85212764,0.4811725906018624
Netherland Antilles,133604.3281,0,2.185365333481764e-5,0.6152857539016996,0,1.3446241567619662e-5,0,82204.83973953854,0.6152857539016996
Netherlands,18007624.4522,0.01146274244944126,0.0029455062403922535,3.298645223786909,0.0037423346368714626,9.686374875304628e-4,1543.031344496488,5921854.744890395,0.3288526346498146
New Caledonia,311600.555316,0,5.096848741094436e-5,8.52506555652638,0,3.1403405688966007e-5,0,191987.6211471455,0.6161337580173668
New Zealand,3728032.405648,0.0011872713935282288,6.097940760797676e-4,39.941715630962854,7.527291302907145e-4,3.835506867138032e-4,159.82187358029498,2344872.548565981,0.6289839500894573
Nicaragua,5265246.002141,1.9391542392119593e-4,8.612360279765808e-4,11.793752129060161,1.3622282764032785e-4,5.873831462095407e-4,26.103489510602625,3591021.1159778438,0.6820234257844043
Niger,11303333.838245999,8.746551432841346e-4,0.0018488857564842745,51.05628400143148,4.4747184200357804e-4,9.918183924990873e-4,117.73973878112146,6063573.348440709,0.5364411451711689
Nigeria,123084202.39473,0.006967005097079268,0.020132876893880804,44.04314243384805,0.0037756695054551553,0.010882761117582082,937.8477523573881,66532765.241171174,0.5405467472405692
Niue,3527.400207,0,5.769766772768342e-7,1.011098994750947,0,2.853651244962185e-7,0,1744.6060453767273,0.4945869317336373
Northern Mariana Islands,289499.532235,0,4.7353424159434496e-5,4.517703142042316,0,2.4080232243657597e-5,0,147216.72390950262,0.5085214569189703
Norway,4492855.405288,0.0029848970600012256,7.348961362773811e-4,41.984666579318635,0.0012389577167629562,3.211449471503477e-4,401.8052175552291,1963349.295853112,0.4369936529767438
Oman,2444688.852703,5.311630787813306e-4,3.9987763464127186e-4,19.543065268037537,2.762179472762028e-4,2.1510325184928266e-4,71.50132555222865,1315053.597453266,0.5379226873797297
Pakistan,113508682.466463,0.0048377159409956245,0.018566609573136838,40.27635260559075,0.0018038019123380591,0.007480838856902083,651.2182722111525,45734799.293644756,0.40291895121906157
Palau,1204029.1094,0,1.9694298183336187e-4,1.502872947474649,0,1.0204661449327766e-4,0,623871.4028895276,0.5181530895049701
Panama,3050038.053264,3.1265638111764354e-4,4.988945734163945e-4,12.09118919239773,2.302825444511112e-4,3.6791231268356656e-4,42.08753692663485,2249265.9045474515,0.7374550301562298
Papau New Guinea,5638115.011866,6.633521223882734e-4,9.222261934428364e-4,66.28701560061405,4.631531427741029e-4,6.319344765820732e-4,89.29565693358742,3863389.7890408547,0.6852272046437415
Paraguay,4788383.001482,6.131320854382956e-4,7.832355705602414e-4,25.63862297318653,4.539611179426296e-4,5.633259148610248e-4,82.53539938811977,3443945.010165188,0.7192292281338587
Peru,26022355.683373,0.0019963103948421206,0.0042564754312009075,80.45694223653555,0.0012134439685229689,0.0024729626213293846,268.7288426981714,15118685.392191624,0.5809883461800393
Philippine,85328748.933459,0.0021971189972614896,0.013957219239857118,56.16497289667953,0.0013393186742816964,0.008383905508612623,295.76024195923765,51255780.677525125,0.600685950727994
Poland,37433502.179448,0.009920895229942002,0.006122996098790283,17.740692630779282,0.0039120004308464155,0.0024006737671350875,1335.479042016894,14676740.805363184,0.39207501171026177
Portugal,10439026.722758,0.002650538333668502,0.001707511084381186,12.493774407134044,0.0012448477272324315,8.078292130336294e-4,356.7962681425636,4938738.506250331,0.47310334932694875
Puerto Rico,3820548.197306,1.5128717217874322e-4,6.249268795423684e-4,3.609016829562094,9.380578927919699e-5,3.8739633389655545e-4,20.365183089620636,2368383.2678077235,0.6199066588082182
